Family,Sample ID,nucleus,plate,line,pcr,Sort Index X,Sort Index Y,Date,Time (sec),355-448/59-Height,488-FSC1-Height,488-FSC2-Height,488-SSC-Height,488-530/40-Height,488-576/21-Height,488-664/22-Height,355-448/59-Area,488-FSC1-Area,488-FSC2-Area,488-SSC-Area,488-530/40-Area,488-576/21-Area,488-664/22-Area,355-448/59-Width,488-FSC1-Width,488-FSC2-Width,488-SSC-Width,488-530/40-Width,488-576/21-Width,488-664/22-Width,488-530/40-Height-Log,488-SSC-Height-Log,488-FSC1-Height-Log,488-530/40-Area-Log,pcr_b,pcr_cb,pcr_cf,pcr_cm,pcr_cn,pcr_f,pcr_m,pcr_n
Ambisporaceae,agerde,0,878,FALSE,b,5,D,2018-03-21,176.6131243,0.00114911,0.11610496,0.23370674,0.28712484,6.08936595,9.06025851,2.24694903,0.00085465,0.08898594,0.17742752,0.18519172,4.04642823,5.93251188,1.56064576,0,6.0546875,5.859375,4.6875,4.8828125,4.6875,4.8828125,1.806543963,-1.247838175,-2.153260669,1.397834573,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,878,FALSE,b,6,D,2018-03-21,181.3721225,0.00131344,7.42700836,15.609679,4.43205,5.38131963,12.80310732,9.67898527,0.00077714,7.04856797,14.65270266,3.69972719,4.4181193,10.64065474,7.99162062,0,7.6171875,7.2265625,6.4453125,6.0546875,6.25,6.25,1.682933628,1.488862231,2.005123134,1.485714108,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,878,FALSE,cn,7,D,2018-03-21,190.8767555,0.00135321,3.91235552,7.91158728,4.57232189,5.90731874,14.23540754,11.05375486,0.00174108,4.15091761,8.53209105,4.25103195,5.27306059,12.51324527,9.71534723,20.3125,8.59375,8.7890625,7.03125,6.640625,6.4453125,6.640625,1.776192047,1.520021148,1.364139627,1.662610951,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,878,FALSE,cn,7,D,2018-03-21,203.5465425,0.00169035,0.30343537,0.6279144,0.69807121,5.56601291,7.93374567,2.17374764,0.0005974,0.17093145,0.35200655,0.43481893,3.54332056,5.04012439,1.43882714,0,3.90625,3.90625,4.6875,4.4921875,4.4921875,4.6875,1.716678983,-0.3594341614,-1.19258664,1.265064299,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,878,FALSE,cn,7,D,2018-03-21,203.9650844,0.00101756,0.12249034,0.23304843,0.19882172,5.17903278,7.29314867,1.80135425,0.0005258,0.0934511,0.18762501,0.1336653,3.4196242,4.88153435,1.17470536,0,6.0546875,6.25,5.078125,4.6875,4.8828125,4.6875,1.644618317,-1.615346735,-2.099723109,1.229530662,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,878,FALSE,cn,7,D,2018-03-21,204.8979675,0.00123377,0.11179727,0.22291108,0.24047145,4.25127214,6.04472282,1.57108959,0.0003787,0.07247794,0.14806737,0.14351858,2.72325096,3.89064909,1.00813273,0,4.8828125,4.8828125,4.296875,4.4921875,4.6875,4.4921875,1.447218265,-1.425153908,-2.191068137,1.001826373,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,878,FALSE,cn,7,D,2018-03-21,205.3993291,0.00089807,3.44537716,6.97993455,0.99248379,6.31638863,9.24463663,2.24813321,0.0003645,5.02558998,10.18190659,2.3812898,5.93574781,8.41402067,2.15261583,0,29.10156251,29.10156251,30.07812501,6.25,5.859375,6.640625,1.843147626,-0.007544599048,1.237033379,1.78099302,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,878,FALSE,b,6,E,2018-03-21,227.0800812,0.00059637,1.80795565,3.64769776,2.36966088,5.99212111,8.71736957,2.32129246,0.00011257,1.2759197,2.56565919,1.66013571,4.38197691,6.25181797,1.61791891,0,5.078125,5.078125,5.078125,5.2734375,5.078125,5.078125,1.790445458,0.8627468563,0.5921967318,1.477499972,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,878,FALSE,n,5,E,2018-03-21,238.3766308,0.00053761,5.71099008,11.51207206,1.63025335,5.39952214,7.69310184,2.29349686,0.00012245,3.80430974,7.67390558,1.27085345,3.50221265,5.0624152,1.57064365,0,4.6875,4.6875,5.859375,4.4921875,4.6875,4.4921875,1.686310457,0.4887354322,1.742392403,1.253394954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,0,878,FALSE,b,4,E,2018-03-21,255.8720074,0.00095391,0.23683077,0.4754093,0.89410371,6.78493241,9.49281878,2.49477131,0.00031486,0.14658761,0.29553871,0.54936223,4.64607873,6.53203996,1.77297897,0,4.296875,4.296875,4.4921875,4.8828125,4.8828125,5.2734375,1.914704332,-0.1119335038,-1.440409444,1.53602358,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,878,FALSE,b,3,E,2018-03-21,268.9301583,0.00171824,5.13022798,10.54915195,2.98365373,8.78101546,27.85669929,25.48434549,0.00103093,6.24721428,12.70339839,3.9914374,12.83042098,40.53082947,37.17045703,9.1796875,15.625,15.8203125,10.546875,11.71875,11.71875,11.71875,2.172592057,1.093148633,1.635150099,2.55181899,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,878,FALSE,b,2,E,2018-03-21,277.521272,0.00104243,0.13130121,0.26335306,0.27166451,6.11439292,8.90284707,2.70517659,0.00039272,0.11241976,0.22564265,0.17832702,4.30316336,6.3025119,1.8497926,0,6.4453125,6.4453125,4.6875,5.2734375,5.078125,4.8828125,1.810645487,-1.303187393,-2.030261282,1.459350417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,8,950,FALSE,f,4,B,2018-05-18,125.6004177,0.00148397,0.15633111,0.26189098,0.12336769,3.37390751,16.09723834,3.86990691,0.00059358,0.12216128,0.20719899,0.11661972,2.52674013,11.93019979,2.91899056,0,5.859375,5.859375,7.03125,5.46875,5.2734375,5.46875,1.216071571,-2.092586033,-1.855779021,0.9269299858,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,14,950,FALSE,f,5,B,2018-05-18,130.1329114,0.00150632,0.73853559,1.20321526,0.48596645,4.94622761,23.37428905,6.19777893,0.00038364,0.61426426,1.00626939,0.46890161,3.53853481,16.62100903,4.35955096,0,5.46875,5.6640625,8.0078125,4.8828125,4.6875,4.6875,1.598625187,-0.7216156904,-0.3030859859,1.263712746,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,21,950,FALSE,f,6,B,2018-05-18,175.47918,0.00223164,0.33663879,0.5690183,0.41744015,5.44207115,25.48288457,6.79955594,0.00187871,0.29489475,0.49191094,0.30678986,4.00323919,18.50504734,4.995501,8.203125,6.640625,6.4453125,5.46875,5.078125,5.078125,5.2734375,1.694159715,-0.8736140983,-1.088744763,1.387103831,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,n,7,B,2018-05-18,236.8084571,0.00138856,1.96184483,3.2554212,1.21571329,4.63394146,21.11938787,5.68565149,0.00046934,1.74518863,2.89934734,1.49058376,3.27496182,15.11767549,4.14989072,0,6.0546875,6.0546875,11.328125,5.078125,5.078125,5.078125,1.533407793,0.1953309745,0.6738852703,1.186306211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,0,950,FALSE,n,2,D,2018-05-18,240.7006553,0.00112075,0.20234631,0.33442001,0.25207237,2.24089474,11.10246526,3.06259953,0.00030517,0.17198077,0.26998767,0.165478,1.63347712,7.95096464,2.19141401,0,5.6640625,5.6640625,4.6875,4.6875,4.8828125,4.8828125,0.8068752236,-1.37803905,-1.597774644,0.4907109452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,0,950,FALSE,n,3,D,2018-05-18,247.6213248,3.59E-05,1.2418705,2.0462059,0.600078,4.49598841,21.98937974,6.60217921,4.07E-06,0.79909256,1.30924359,0.32513028,2.73915215,13.28421287,3.94111376,0,4.6875,4.6875,3.90625,4.296875,4.1015625,4.296875,1.503185535,-0.5106956322,0.2166187108,1.007648438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,0,950,FALSE,n,4,D,2018-05-18,267.1217048,0.00117691,0.95094107,1.55786416,1.24893719,5.56401983,26.62306936,6.74048676,0.00045416,0.61992807,1.01614774,1.33795345,3.61260423,17.33993383,4.43133835,0,4.6875,4.4921875,8.7890625,4.4921875,4.4921875,4.4921875,1.716320838,0.2222929416,-0.05030318471,1.284428906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,15,950,FALSE,f,5,D,2018-05-18,275.8425206,0.00099279,0.25614211,0.40580803,0.36170739,4.98444862,24.17440536,6.28045472,0.00045921,0.19283376,0.30801028,0.23648895,3.52234908,17.01258414,4.64735301,0,4.8828125,5.078125,4.4921875,4.6875,4.6875,5.078125,1.606322789,-1.016919709,-1.362022871,1.259128119,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,22,950,FALSE,f,6,D,2018-05-18,280.8263205,0.00166665,0.9832622,1.61490315,1.0021471,5.93599677,27.62405803,6.58126529,0.00154579,0.75967237,1.23956886,0.79275984,3.82247903,17.80113408,4.31297834,10.9375,5.859375,5.859375,5.859375,4.4921875,4.6875,4.6875,1.781034962,0.002144798275,-0.01687945992,1.340899173,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,b,2,F,2018-05-18,287.0489558,0.00912249,4.83268718,7.98954428,2.35238536,3.61784017,17.23991218,5.78527507,0.02469181,3.5642748,5.88629153,1.71500791,3.10387011,14.86789491,4.36779326,31.25000001,5.2734375,5.2734375,5.2734375,6.0546875,6.25,5.2734375,1.28587721,0.8554298602,1.575402665,1.132649755,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,m,3,F,2018-05-18,291.8605438,0.002087,1.48151955,2.49148593,1.37687824,5.65894772,26.64445365,6.71015098,0.00189769,1.27072129,2.11780598,1.07815941,4.04472007,19.0584502,4.75910334,14.6484375,5.2734375,5.2734375,5.6640625,5.078125,5.078125,5.078125,1.73323796,0.3198187917,0.393068284,1.397412344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ambisporaceae,agerde,9,950,FALSE,f,4,F,2018-05-18,340.2970682,0.0017364,0.44452413,0.71476097,0.44244453,4.98392382,23.24048323,6.49416545,0.00127556,0.30898941,0.50403806,0.3628962,3.2990539,15.53735717,4.41173958,8.3984375,5.078125,5.078125,6.4453125,4.6875,4.6875,4.8828125,1.606217496,-0.8154401783,-0.8107509398,1.19363573,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,16,950,FALSE,f,5,F,2018-05-18,359.9569935,0.00195224,0.59994399,1.00697293,0.30306135,3.71261858,17.05537532,4.49485532,0.00242051,0.37119982,0.62520662,0.20599114,2.80193752,12.87025025,3.51198088,17.3828125,4.1015625,4.296875,4.6875,5.2734375,5.2734375,5.46875,1.311737444,-1.193820019,-0.5109189781,1.030311149,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,n,6,F,2018-05-18,386.4529735,0.00106515,0.38446179,0.6293003,0.46166722,6.63378481,31.18257868,8.22673347,0.00047896,0.26533564,0.44560945,0.3268654,4.94466908,23.0148342,6.20462133,0,5.078125,5.078125,5.078125,5.2734375,5.2734375,5.46875,1.892175503,-0.7729109505,-0.9559108708,1.598310043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,3,950,FALSE,f,2,H,2018-05-18,418.6343297,0.00175247,0.2215642,0.37804749,0.65855496,5.37268268,25.05322211,6.86197495,0.0026807,0.15758057,0.26283914,0.41067209,3.59575544,16.57264021,4.5235914,18.5546875,5.2734375,5.078125,4.6875,4.8828125,4.8828125,4.8828125,1.681327352,-0.4177072989,-1.50704289,1.279754105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,5,950,FALSE,f,3,H,2018-05-18,445.1138483,0.00097328,0.27926364,0.45063621,0.33507599,4.8798576,23.10018004,6.06554076,0.00030543,0.18326321,0.30039218,0.25096685,3.71058972,17.46763685,4.71354744,0,4.4921875,4.4921875,5.46875,5.46875,5.2734375,5.46875,1.585116039,-1.093397937,-1.275598997,1.311190818,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,10,950,FALSE,f,4,H,2018-05-18,463.608995,0.00136965,0.17299638,0.29109037,0.36539584,4.60557565,22.10044284,6.29229192,0.00048431,0.16772845,0.28184266,0.36573913,3.8781476,18.47410389,5.1329386,0,6.8359375,6.8359375,7.421875,6.0546875,6.0546875,5.859375,1.527267667,-1.00677402,-1.75448461,1.355357617,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,17,950,FALSE,f,5,H,2018-05-18,478.1211673,0.00309185,3.95507044,6.42121309,0.97058187,4.9962305,23.2918826,5.83721278,0.00222195,2.30072844,3.75590276,0.99662128,2.98634979,13.98068485,3.51301697,5.2734375,3.90625,3.90625,13.4765625,4.296875,4.296875,4.296875,1.608683728,-0.02985952135,1.374998411,1.094051836,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,n,6,H,2018-05-18,485.2269518,0.02166093,5.28745395,8.90999753,3.33102024,4.6259115,22.34164235,6.73797606,0.0524573,4.42437884,7.45894765,2.6322437,3.82048369,18.44939576,5.59681167,21.2890625,6.8359375,6.640625,6.0546875,6.0546875,6.0546875,6.0546875,1.531673433,1.203278635,1.665336835,1.340377035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,0,950,FALSE,cf,7,H,2018-05-18,496.185488,0.00113999,0.69429213,1.13543402,0.68017314,6.93103303,32.19016987,7.87609555,0.0003732,0.51884849,0.84912039,0.48525373,4.70123068,21.96839869,5.49254005,0,5.078125,5.2734375,4.8828125,4.6875,4.6875,4.8828125,1.936008868,-0.3854078956,-0.3648624704,1.547824321,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,cf,7,H,2018-05-18,515.010283,0.00125063,0.4081958,0.6680097,0.60140011,6.20503398,28.89811896,7.47821257,0.0009723,0.28581601,0.46471807,0.41321467,3.89271292,18.14629396,4.60951931,0,4.8828125,4.6875,5.078125,4.6875,4.4921875,4.296875,1.825360895,-0.5084948255,-0.8960083177,1.359106323,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,cf,7,H,2018-05-18,523.1715285,0.00291201,0.25846804,0.41923863,0.33615106,2.62222821,12.03445453,3.59972701,0.00351521,0.21112377,0.34115342,0.3689453,2.29756562,10.42920994,3.00600091,16.015625,6.0546875,6.0546875,8.59375,6.25,6.25,6.0546875,0.9640244182,-1.090194637,-1.352983229,0.8318501363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,cf,7,H,2018-05-18,554.7096969,0.00208854,0.14181556,0.2383227,0.29975921,4.95221457,23.62341844,6.13794504,0.00092334,0.11258642,0.18665518,0.21913403,3.62583827,17.14130994,4.5136994,0,5.859375,5.859375,5.2734375,5.078125,5.078125,5.2734375,1.599834864,-1.20477576,-1.953227939,1.288085508,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,cf,7,H,2018-05-18,576.2304916,0.00292854,0.48992848,0.78251269,0.46452293,4.69105039,22.29451198,5.91545394,0.00149256,0.41473238,0.6721555,0.32807775,3.58762993,16.91796072,4.44917453,3.90625,6.25,6.4453125,4.8828125,5.2734375,5.078125,5.2734375,1.545656521,-0.766744357,-0.7134958577,1.277491798,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,n,2,J,2018-05-18,660.6975617,0.00174618,2.48163217,4.11640932,1.63186286,5.36418781,24.37735415,6.34665797,0.00121577,1.71176025,2.85056618,1.25214742,3.9077126,17.88303883,4.84803284,6.8359375,4.8828125,4.6875,5.46875,5.078125,5.078125,5.2734375,1.679744978,0.4897222211,0.9089164768,1.36295219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,6,950,FALSE,f,3,J,2018-05-18,688.9472612,0.00243294,3.11431321,5.11870147,0.6805215,6.65629707,31.59066374,8.46867985,0.00344182,2.27136768,3.75482463,0.84040435,4.55132472,21.57072265,5.83348137,21.87500001,99.80468752,99.80468752,30.27343751,4.8828125,4.6875,4.6875,1.895563334,-0.384895863,1.13600865,1.515418338,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,11,950,FALSE,m,4,J,2018-05-18,708.6137774,0.00145296,0.23608278,0.39078649,0.51798187,4.68711113,22.22072431,5.40721552,0.00052254,0.17953678,0.29675367,0.36977017,3.5440366,16.69587568,4.31955326,0,5.46875,5.46875,5.078125,5.2734375,5.2734375,5.46875,1.544816429,-0.6578150373,-1.443572773,1.26526636,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ambisporaceae,agerde,18,950,FALSE,f,5,J,2018-05-18,781.1538179,0.00244905,3.48804407,5.67491679,1.18445749,5.47852526,26.19428831,7.2428748,0.00362557,2.03251611,3.32550998,0.80531561,3.72929808,17.86361929,4.90527053,21.67968751,3.90625,3.90625,4.8828125,4.6875,4.8828125,4.6875,1.700835952,0.1692848554,1.249341141,1.316220034,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,n,6,J,2018-05-18,788.9022838,0.00196332,0.24393038,0.39016348,1.07380785,4.21977644,19.50242664,5.46995099,0.00140006,0.19960741,0.32389781,0.7245922,2.98343899,13.87305267,3.85555239,9.765625,5.859375,6.0546875,4.6875,4.8828125,4.8828125,4.6875,1.43978215,0.07121106947,-1.410872422,1.093076659,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,0,950,FALSE,n,2,L,2018-05-18,814.0406314,0.00190898,0.52641169,0.8467495,0.52759941,6.68083071,32.33427681,7.84379044,0.00161824,0.35116787,0.57138547,0.36792872,4.29991973,20.70589848,5.14834775,9.1796875,4.8828125,4.8828125,4.6875,4.4921875,4.4921875,4.6875,1.899242338,-0.6394179764,-0.6416716918,1.458596355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,0,950,FALSE,n,3,L,2018-05-18,816.5131843,0.00208179,0.52034636,0.82500791,0.85506616,4.52390486,20.80327762,5.63372867,0.00066611,0.38027046,0.61017973,0.58145465,3.52951775,16.3336335,4.16464491,0,5.078125,5.2734375,4.8828125,5.6640625,5.6640625,5.2734375,1.509375528,-0.1565764329,-0.6532606122,1.261161247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,12,950,FALSE,f,4,L,2018-05-18,875.838084,0.00151042,0.96425265,1.57675804,0.92336466,4.03410471,19.024244,5.24816848,0.00079444,0.66558954,1.0778025,0.57594809,2.67293081,12.66192484,3.51359805,0,4.8828125,4.6875,4.4921875,4.4921875,4.4921875,4.4921875,1.394784396,-0.07973104125,-0.03640193365,0.983175552,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,19,950,FALSE,f,5,L,2018-05-18,911.8612609,0.00244756,0.45242794,0.75354581,0.70207338,5.91305345,28.02236132,7.51886363,0.00378739,0.34008522,0.56864356,0.56397042,3.84407565,18.29931557,4.83529759,22.85156251,5.46875,5.46875,6.0546875,4.4921875,4.4921875,4.296875,1.777162356,-0.3537173505,-0.7931267771,1.346533171,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,23,950,FALSE,f,6,L,2018-05-18,921.7119063,0.00157161,0.45426073,0.74238828,0.53036674,6.31596041,29.69628913,8.27383865,0.00161396,0.38644457,0.64014648,0.33372366,4.26871481,20.04586526,5.61211694,14.453125,6.4453125,6.4453125,4.4921875,4.8828125,4.8828125,4.8828125,1.843079828,-0.6341865495,-0.7890839506,1.451312801,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,n,2,N,2018-05-18,933.2155169,0.00170707,1.19569725,1.92943048,0.43060347,6.62206328,31.37114314,8.42595329,0.00085519,0.7150901,1.1520626,0.27285255,4.14775461,19.64276638,5.31837386,0,4.296875,4.1015625,4.4921875,4.4921875,4.4921875,4.296875,1.890406995,-0.8425676356,0.178729488,1.42256713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,0,950,FALSE,b,3,N,2018-05-18,937.7123548,0.00104634,0.13453732,0.2206618,0.60680117,2.4843452,11.83181792,3.3345616,0.0004004,0.16370013,0.26476732,0.6195494,2.39655091,11.68383502,3.21512986,0,10.7421875,10.7421875,7.8125,7.03125,7.2265625,6.8359375,0.9100091238,-0.4995541034,-2.005913646,0.8740305829,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,n,4,N,2018-05-18,957.9556056,0.00163717,3.50602991,5.78489881,1.43944193,4.69852849,22.05628357,5.68419513,0.00096497,1.94259661,3.21806879,0.90845819,3.11519941,14.6694179,3.70059759,0,3.90625,3.90625,4.8828125,5.078125,4.8828125,4.8828125,1.547249372,0.3642554899,1.254484318,1.136293166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,0,950,FALSE,n,5,N,2018-05-18,966.4083673,0.00077737,0.67837434,1.09421965,0.76132114,7.07239071,33.45024736,9.35030175,0.00041025,0.74193249,1.22014354,0.87382467,4.53618907,21.33860228,5.83418575,0,22.26562501,22.26562501,23.24218751,4.4921875,4.4921875,4.4921875,1.956198571,-0.2727000128,-0.3880560195,1.512087248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,24,950,FALSE,f,6,N,2018-05-18,987.8212196,0.00113673,0.47568413,0.76208902,0.31518936,5.49176596,25.86687361,6.76749763,0.00044578,0.37309204,0.60354734,0.239152,3.46655033,16.38329288,4.40188458,0,5.46875,5.46875,5.6640625,4.296875,4.4921875,4.4921875,1.703249872,-1.154581678,-0.7430012375,1.243159958,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,0,950,FALSE,n,7,N,2018-05-18,992.8504666,0.01110937,5.99722867,9.90908304,3.50137316,2.95193004,15.25484594,5.42328693,0.02937384,4.00670578,6.59449138,2.47797843,2.50363576,12.91740677,4.44911437,27.73437501,4.6875,4.4921875,5.2734375,6.0546875,6.0546875,5.859375,1.082459207,1.253155223,1.791297474,0.9177439794,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ambisporaceae,agerde,0,950,FALSE,b,2,P,2018-05-18,1012.925668,0.00165575,2.68879612,4.39380938,1.41610364,2.24619433,11.50778225,3.4986909,0.00097326,2.56031477,4.22966434,1.5438169,2.89907255,14.20828125,4.0055573,0,7.03125,7.03125,11.328125,6.4453125,6.25,19.921875,0.8092373753,0.3479091847,0.9890935544,1.064390875,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,7,950,FALSE,f,3,P,2018-05-18,1043.971322,0.00356138,0.84087616,1.39413644,0.64965487,6.8159224,32.21844007,8.4619524,0.00287115,0.82992653,1.37615041,0.66920181,6.02234302,28.30287768,7.64814213,11.1328125,9.765625,8.7890625,7.8125,6.4453125,6.25,6.4453125,1.919261404,-0.4313140263,-0.1733108831,1.79547639,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,13,950,FALSE,f,4,P,2018-05-18,1064.170165,0.00093351,0.31106374,0.51617902,1.01614683,6.6078444,30.95346397,8.21853457,0.00046142,0.25339359,0.41673458,0.82035908,4.46775716,21.05775774,5.57951734,0,6.4453125,6.25,6.25,5.078125,4.8828125,5.078125,1.888257489,0.01601785643,-1.167757436,1.496886529,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,20,950,FALSE,f,5,P,2018-05-18,1068.904975,0.0008875,0.80831316,1.30531639,0.66971118,6.94064303,33.30382384,8.66141324,0.00089973,0.48199983,0.78385163,0.38573225,4.35303939,21.00288373,5.52024671,0,4.296875,4.296875,4.296875,4.4921875,4.6875,4.4921875,1.937394426,-0.4009087342,-0.2128057213,1.470874311,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ambisporaceae,agerde,0,877,FALSE,b,2,B,2018-03-21,22.39568077,0.00151093,3.24908719,6.48189569,3.07187107,4.82925028,6.68796799,1.54096358,0.00071439,4.93175241,9.88192254,5.89597253,4.05608039,5.46260635,1.38829134,0,99.80468752,99.80468752,53.32031251,5.859375,5.6640625,6.4453125,1.574691234,1.122286845,1.178374092,1.400217086,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,877,FALSE,b,3,B,2018-03-21,24.08601017,0.00132406,0.16132579,0.32291524,0.31106328,6.90570465,9.62038324,2.86341598,0.0003817,0.13097129,0.26151668,0.22078608,4.93221504,6.93998921,2.02837675,0,6.0546875,6.25,5.2734375,5.078125,5.2734375,5.078125,1.932347831,-1.167758915,-1.824329418,1.595788185,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambisporaceae,agerde,0,877,FALSE,n,4,B,2018-03-21,29.5788628,0.0002299,2.13712393,4.27890513,3.2713776,4.57103173,6.28478131,2.00018366,4.45E-05,2.30680534,4.63340969,3.8248908,5.69893271,7.9426778,2.42048125,0,19.53125,19.53125,19.921875,9.375,9.375,8.984375,1.519738941,1.185211181,0.7594609672,1.740278913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
